Incident_ID,Open_Time,Handle_Time_hrs,CI_Name_enc,CI_Cat_enc,CI_Subcat_enc,Closure_Code_enc,Priority_enc,Impact_enc,Urgency_enc,Resolution_SLA_Breach,Has_KB
IM0000466,2013-11-09 13:52:00,-7271.616666666667,991,2,10,2,4,4,4,False,1
IM0000467,2013-11-09 14:37:00,,2376,2,45,6,4,4,4,False,1
IM0000468,2013-11-09 15:41:00,767.4833333333333,2863,2,58,6,2,2,2,True,1
IM0000469,2013-11-09 14:16:00,-2159.0333333333333,2346,2,45,4,2,2,2,False,1
IM0000470,2013-12-09 09:16:00,-7247.166666666667,1718,4,21,0,4,4,4,False,1
IM0000471,2013-11-09 13:59:00,4894.25,2841,2,58,10,3,3,3,True,1
IM0000472,2013-11-09 15:36:00,-6535.483333333334,2376,2,45,6,4,4,4,False,1
IM0000473,2013-11-09 15:43:00,-6529.583333333333,1416,4,21,10,4,4,4,False,1
IM0000474,2013-11-09 16:11:00,,2573,2,45,0,2,2,2,False,1
IM0000475,2013-12-09 09:06:00,-2902.3333333333335,2376,2,45,6,4,4,4,False,1
IM0000477,2013-12-09 09:59:00,-7241.166666666667,2487,2,45,6,4,4,4,False,1
IM0000478,2013-12-09 10:40:00,,2346,2,45,10,2,2,2,False,1
IM0000479,2013-12-09 11:14:00,,2741,12,58,6,5,5,2,False,1
IM0000480,2013-12-09 11:43:00,,2863,2,58,10,3,3,3,False,1
IM0000481,2013-12-09 10:58:00,-3625.35,2746,12,58,6,3,3,3,False,1
IM0000482,2013-12-09 11:06:00,-7994.366666666667,2874,2,58,4,3,3,3,False,1
IM0000483,2013-12-09 11:29:00,,2863,2,58,10,4,4,4,False,1
IM0000484,2013-12-09 10:59:00,,1875,4,21,6,3,3,3,False,1
IM0000485,2013-12-09 11:34:00,-7245.216666666666,2725,12,58,12,3,3,3,False,1
IM0000486,2013-12-09 12:07:00,-5837.183333333333,2712,12,58,0,3,3,3,False,1
IM0000487,2013-12-09 13:35:00,-2902.3,2307,2,45,11,3,3,3,False,1
IM0000488,2013-12-09 14:17:00,,2745,12,58,0,3,3,3,False,1
IM0000489,2013-12-09 15:21:00,-5784.966666666666,2268,2,42,6,4,4,4,False,1
IM0000490,2013-12-09 16:02:00,-6576.25,2269,2,42,6,4,4,4,False,1
IM0000491,2013-12-09 12:50:00,,2741,12,58,6,3,3,3,False,1
IM0000492,2013-12-09 12:52:00,49.916666666666664,2863,2,58,6,3,3,3,True,1
IM0000494,2013-12-09 13:16:00,,12,2,3,10,3,3,3,False,1
IM0000495,,,2267,2,42,5,4,4,4,False,1
IM0000496,2013-12-09 16:37:00,-7998.2,2835,2,58,11,3,3,3,False,1
IM0000497,,,1908,4,21,1,4,4,4,False,1
IM0000498,2013-12-09 17:00:00,4199.183333333333,2557,2,45,6,2,2,2,True,1
IM0000499,,,2487,2,45,6,4,4,4,False,1
IM0000500,,,2725,12,58,4,3,3,3,False,1
IM0000501,,,1050,2,10,10,3,3,3,False,1
IM0000503,,,2285,2,45,6,4,4,4,False,1
IM0000504,,,2316,2,45,6,4,4,4,False,1
IM0000505,,,2316,2,45,6,4,4,4,False,1
IM0000506,,,2346,2,45,6,4,4,4,False,1
IM0000507,,,2869,2,58,10,4,4,4,False,1
IM0000509,,,2268,2,42,6,4,4,4,False,1
IM0000510,,,2376,2,45,6,4,4,4,False,1
IM0000511,,,2869,2,58,4,3,3,4,False,1
IM0000512,,,2875,2,58,13,3,3,3,False,1
IM0000513,,,2434,2,45,6,4,4,4,False,1
IM0000514,,,1916,4,21,1,4,4,4,False,1
IM0000515,,,2863,2,58,11,4,4,4,False,1
IM0000516,,,2376,2,45,6,4,4,4,False,1
IM0000517,,,2268,2,42,6,4,4,4,False,1
IM0000518,,,2733,12,58,10,4,4,4,False,1
IM0000519,,,2874,2,58,6,3,3,3,False,1
IM0000520,,,1032,2,10,6,4,4,4,False,1
IM0000521,,,2487,2,45,6,4,4,4,False,1
IM0000523,,,2376,2,45,6,4,4,4,False,1
IM0000524,,,1156,4,21,10,4,4,4,False,1
IM0000525,,,2268,2,42,6,4,4,4,False,1
IM0000526,,,2376,2,45,6,4,4,4,False,1
IM0000527,,,2849,2,58,10,3,3,3,False,1
IM0000528,,,2267,2,42,6,3,3,3,False,1
IM0000529,,,2863,2,58,11,3,3,3,False,1
IM0000530,,,2487,2,45,6,4,4,4,False,1
IM0000531,,,2447,2,45,6,4,4,4,False,1
IM0000532,,,2268,2,42,6,4,4,4,False,1
IM0000533,,,2818,2,58,6,4,4,4,False,1
IM0000534,,,2749,12,58,6,3,3,3,False,1
IM0000535,,,996,2,10,1,4,4,4,False,1
IM0000536,,,2863,2,58,6,3,3,3,False,1
IM0000537,,,2268,2,42,6,4,4,4,False,1
IM0000538,,,2376,2,45,6,4,4,4,False,1
IM0000539,,,2376,2,45,6,4,4,4,False,1
IM0000540,,,2376,2,45,6,4,4,4,False,1
IM0000541,,,1347,4,21,6,4,4,4,False,1
IM0000543,,,2376,2,45,6,4,4,4,False,1
IM0000544,,,2268,2,42,4,4,4,4,False,1
IM0000545,,,2330,2,45,6,3,3,3,False,1
IM0000546,,,2874,2,58,6,4,4,4,False,1
IM0000547,,,2316,2,45,6,4,4,4,False,1
IM0000548,,,2316,2,45,0,4,4,4,False,1
IM0000549,,,1027,2,10,6,3,3,3,False,1
IM0000550,,,2563,2,45,6,2,2,2,False,1
IM0000551,,,996,2,10,1,4,4,4,False,1
IM0000552,,,2817,2,58,10,4,4,4,False,1
IM0000553,,,2567,2,45,6,2,2,2,False,1
IM0000554,,,2552,2,45,10,4,4,4,False,1
IM0000555,,,2552,2,45,4,3,3,3,False,1
IM0000556,,,2874,2,58,10,4,4,4,False,1
IM0000557,,,2268,2,42,6,4,4,4,False,1
IM0000558,,,984,2,10,10,3,3,3,False,1
IM0000559,,,2376,2,45,6,4,4,4,False,1
IM0000560,,,2869,2,58,6,3,3,3,False,1
IM0000561,,,2267,2,42,6,4,4,4,False,1
IM0000562,,,2684,12,45,11,4,4,4,False,1
IM0000563,,,1336,4,21,1,4,4,4,False,1
IM0000564,,,2552,2,45,4,3,3,3,False,1
IM0000565,,,2849,2,58,10,4,4,4,False,1
IM0000566,,,1050,2,10,0,2,2,2,False,1
IM0000567,,,2376,2,45,6,4,4,4,False,1
IM0000568,,,2346,2,45,6,2,2,2,False,1
IM0000569,,,2312,2,45,10,3,3,3,False,1
IM0000570,,,2749,12,58,5,4,4,4,False,1
IM0000571,,,2305,2,45,10,4,4,4,False,1
IM0000573,,,17,2,4,6,3,3,3,False,1
IM0000574,,,2862,2,58,11,4,4,4,False,1
IM0000575,,,2284,2,45,6,4,4,4,False,1
IM0000576,,,2336,2,45,6,3,3,3,False,1
IM0000577,,,2740,12,58,10,3,3,3,False,1
IM0000578,,,2874,2,58,10,4,4,4,False,1
IM0000579,,,2567,2,45,6,2,2,2,False,1
IM0000580,,,2454,2,45,11,4,4,4,False,1
IM0000585,,,2336,2,45,6,4,4,4,False,1
IM0000586,,,1328,4,21,1,4,4,4,False,1
IM0000587,,,2268,2,42,6,4,4,4,False,1
IM0000588,,,2725,12,58,6,3,3,3,False,1
IM0000589,,,2863,2,58,11,3,3,3,False,1
IM0000590,,,1634,4,21,1,4,4,4,False,1
IM0000591,,,2376,2,45,6,4,4,4,False,1
IM0000592,,,2863,2,58,6,2,2,2,False,1
IM0000593,,,990,2,10,6,3,3,3,False,1
IM0000594,,,2376,2,45,6,4,4,4,False,1
IM0000595,,,2863,2,58,6,3,3,3,False,1
IM0000596,,,2450,2,45,10,3,3,3,False,1
IM0000597,,,2584,2,45,6,3,3,3,False,1
IM0000598,,,1449,4,21,6,4,4,4,False,1
IM0000600,,,2709,12,58,4,3,3,3,False,1
IM0000601,,,2267,2,42,6,4,4,4,False,1
IM0000602,,,12,2,3,10,3,3,3,False,1
IM0000603,,,990,2,10,10,3,3,3,False,1
IM0000604,,,2268,2,42,6,4,4,4,False,1
IM0000605,,,2376,2,45,6,4,4,4,False,1
IM0000606,,,17,2,4,10,4,4,4,False,1
IM0000607,,,2268,2,42,6,4,4,4,False,1
IM0000608,,,2834,2,58,10,3,3,3,False,1
IM0000609,,,2875,2,58,10,4,4,4,False,1
IM0000610,,,2869,2,58,11,4,4,4,False,1
IM0000611,,,2376,2,45,6,4,4,4,False,1
IM0000612,,,2362,2,45,4,4,4,4,False,1
IM0000613,,,2863,2,58,11,3,3,3,False,1
IM0000614,,,2487,2,45,8,4,4,4,False,1
IM0000615,,,17,2,4,6,5,5,2,False,1
IM0000616,,,555,4,2,4,4,4,4,False,1
IM0000617,,,2740,12,58,9,3,3,3,False,1
IM0000618,,,2552,2,45,4,4,4,4,False,1
IM0000619,,,2324,2,45,6,2,2,2,False,1
IM0000620,,,2511,2,45,10,4,4,4,False,1
IM0000621,,,2584,2,45,4,3,3,3,False,1
IM0000622,,,1348,4,21,1,4,4,4,False,1
IM0000623,,,2744,12,58,6,3,3,3,False,1
IM0000624,,,2376,2,45,6,4,4,4,False,1
IM0000625,,,2158,1,54,10,2,2,2,False,1
IM0000626,,,2562,2,45,10,5,5,2,False,1
IM0000627,,,2454,2,45,12,3,3,3,False,1
IM0000628,,,2504,2,45,4,4,4,4,False,1
IM0000630,,,1026,2,10,10,3,3,3,False,1
IM0000631,,,2552,2,45,4,4,4,4,False,1
IM0000632,,,1031,2,10,12,3,3,3,False,1
IM0000633,,,1218,4,21,10,4,4,4,False,1
IM0000634,,,956,4,9,10,4,4,4,False,1
IM0000635,,,2567,2,45,6,4,4,4,False,1
IM0000636,,,1005,2,10,6,3,3,3,False,1
IM0000637,,,2816,2,58,10,4,4,4,False,1
IM0000638,,,2869,2,58,11,3,3,3,False,1
IM0000640,,,9,2,3,6,3,3,3,False,1
IM0000641,,,1004,2,10,6,3,3,3,False,1
IM0000642,,,921,4,9,10,4,4,4,False,1
IM0000643,,,2835,2,58,11,3,3,3,False,1
IM0000644,,,2572,2,45,10,4,4,4,False,1
IM0000645,,,2745,12,58,6,3,3,3,False,1
IM0000646,,,2816,2,58,10,4,4,4,False,1
IM0000647,,,17,2,4,6,3,3,3,False,1
IM0000648,,,2684,12,45,6,3,3,3,False,1
IM0000649,,,2709,12,58,11,3,3,3,False,1
IM0000650,,,2475,2,45,6,2,2,2,False,1
IM0000651,,,2863,2,58,10,3,3,3,False,1
IM0000652,,,2346,2,45,10,2,2,2,False,1
IM0000653,,,2745,12,58,13,3,3,3,False,1
IM0000654,,,1309,4,21,5,4,4,4,False,1
IM0000655,,,980,2,10,10,3,3,3,False,1
IM0000656,,,2819,2,58,6,3,3,3,False,1
IM0000657,,,2376,2,45,6,4,4,4,False,1
IM0000658,,,2487,2,45,6,4,4,4,False,1
IM0000659,,,2268,2,42,6,4,4,4,False,1
IM0000660,,,2869,2,58,6,4,4,4,False,1
IM0000661,,,2820,2,58,10,3,3,3,False,1
IM0000662,,,2487,2,45,6,4,4,4,False,1
IM0000663,,,2487,2,45,6,4,4,4,False,1
IM0000664,,,1040,2,10,12,4,4,4,False,1
IM0000665,,,2376,2,45,6,4,4,4,False,1
IM0000666,,,2268,2,42,6,4,4,4,False,1
IM0000667,,,1050,2,10,6,3,3,3,False,1
IM0000668,,,2869,2,58,0,3,3,3,False,1
IM0000669,,,2720,12,58,10,4,4,4,False,1
IM0000670,,,2346,2,45,6,4,4,4,False,1
IM0000671,,,2532,2,45,10,3,3,3,False,1
IM0000672,,,2267,2,42,6,4,4,4,False,1
IM0000673,,,2709,12,58,10,3,3,3,False,1
IM0000674,,,1050,2,10,6,3,3,3,False,1
IM0000675,,,2320,2,45,6,3,3,3,False,1
IM0000676,,,1937,4,21,1,4,4,4,False,1
IM0000677,,,2488,2,45,6,4,4,4,False,1
IM0000678,,,2454,2,45,10,3,3,3,False,1
IM0000679,,,2376,2,45,6,4,4,4,False,1
IM0000680,,,2846,2,58,10,3,3,3,False,1
IM0000681,,,2376,2,45,6,4,4,4,False,1
IM0000682,,,2157,1,54,10,2,2,2,False,1
IM0000683,,,1033,2,10,10,3,3,3,False,1
IM0000684,,,2869,2,58,11,3,3,3,False,1
IM0000685,,,1005,2,10,10,3,3,3,False,1
IM0000686,,,1028,2,10,6,4,4,4,False,1
IM0000687,,,2487,2,45,6,4,4,4,False,1
IM0000688,,,2855,2,58,6,2,2,2,False,1
IM0000689,,,2573,2,45,1,5,5,2,False,1
IM0000690,,,1860,4,21,1,4,4,4,False,1
IM0000691,,,2818,2,58,10,4,4,4,False,1
IM0000692,,,1028,2,10,10,4,4,4,False,1
IM0000693,,,1010,2,10,6,3,3,3,False,1
IM0000694,,,2487,2,45,6,4,4,4,False,1
IM0000695,,,2725,12,58,6,3,3,3,False,1
IM0000696,,,2366,2,45,0,4,4,4,False,1
IM0000697,,,2267,2,42,6,3,3,3,False,1
IM0000698,,,991,2,10,1,3,3,3,False,1
IM0000699,,,2398,2,45,4,4,4,4,False,1
IM0000700,,,2758,12,58,6,4,4,4,False,1
IM0000702,,,2869,2,58,11,3,3,4,False,1
IM0000703,,,2376,2,45,6,4,4,4,False,1
IM0000704,,,1837,4,21,10,4,4,4,False,1
IM0000705,,,2522,2,45,10,3,3,3,False,1
IM0000706,,,2289,2,45,10,3,3,3,False,1
IM0000707,,,2841,2,58,6,4,4,4,False,1
IM0000708,,,2834,2,58,5,3,3,3,False,1
IM0000709,,,7,5,7,11,3,3,3,False,1
IM0000710,,,2869,2,58,11,4,4,4,False,1
IM0000711,,,1050,2,10,6,3,3,3,False,1
IM0000712,,,2834,2,58,10,3,3,3,False,1
IM0000713,,,2874,2,58,11,3,3,3,False,1
IM0000714,,,1691,4,21,10,3,3,3,False,1
IM0000715,,,2415,2,45,6,3,3,3,False,1
IM0000716,,,2724,12,58,6,3,3,3,False,1
IM0000717,,,2818,2,58,10,4,4,4,False,1
IM0000718,,,2879,2,58,6,3,3,3,False,1
IM0000719,,,2268,2,42,6,4,4,4,False,1
IM0000720,,,2268,2,42,6,4,4,4,False,1
IM0000721,,,2820,2,58,11,3,3,3,False,1
IM0000722,,,2720,12,58,11,4,4,4,False,1
IM0000723,,,2522,2,45,6,2,2,2,False,1
IM0000724,,,1050,2,10,12,5,5,2,False,1
IM0000725,,,2398,2,45,6,3,3,3,False,1
IM0000726,,,2584,2,45,10,3,3,3,False,1
IM0000727,,,2276,2,45,6,3,3,3,False,1
IM0000728,,,987,2,10,11,3,3,3,False,1
IM0000729,,,1040,2,10,11,4,4,4,False,1
IM0000730,,,2878,2,58,12,3,3,3,False,1
IM0000731,,,2265,2,42,6,4,4,4,False,1
IM0000732,,,928,4,9,1,4,4,4,False,1
IM0000733,,,1024,2,10,12,4,4,4,False,1
IM0000734,,,2268,2,42,6,4,4,4,False,1
IM0000735,,,2527,2,45,0,4,4,4,False,1
IM0000736,,,2268,2,42,6,4,4,4,False,1
IM0000737,,,2849,2,58,10,3,3,3,False,1
IM0000738,,,2573,2,45,0,2,2,2,False,1
IM0000739,,,2376,2,45,6,4,4,4,False,1
IM0000740,,,996,2,10,6,4,4,4,False,1
IM0000741,,,2443,2,45,10,2,3,2,False,1
IM0000742,,,2874,2,58,10,4,4,4,False,1
IM0000743,,,2834,2,58,10,3,3,3,False,1
IM0000744,,,2304,2,45,6,4,4,4,False,1
IM0000745,,,2487,2,45,6,4,4,4,False,1
IM0000746,,,2532,2,45,10,3,3,3,False,1
IM0000747,,,2711,12,58,10,3,3,3,False,1
IM0000748,,,1381,4,21,1,4,4,4,False,1
IM0000749,,,2376,2,45,6,4,4,4,False,1
IM0000751,,,954,4,9,6,4,4,4,False,1
IM0000752,,,2863,2,58,6,5,5,2,False,1
IM0000753,,,1050,2,10,10,3,3,3,False,1
IM0000754,,,1050,2,10,10,3,3,3,False,1
IM0000755,,,1050,2,10,6,3,3,3,False,1
IM0000756,,,2552,2,45,5,4,4,4,False,1
IM0000757,,,2376,2,45,6,4,4,4,False,1
IM0000758,,,1014,2,10,6,4,4,4,False,1
IM0000759,,,2267,2,42,6,3,3,3,False,1
IM0000760,,,2268,2,42,6,4,4,4,False,1
IM0000761,,,2163,1,54,10,4,4,4,False,1
IM0000762,,,2269,2,42,6,4,4,4,False,1
IM0000763,,,2834,2,58,10,3,3,3,False,1
IM0000764,,,1013,2,10,10,4,4,4,False,1
IM0000765,,,2758,12,58,0,4,4,4,False,1
IM0000766,,,2284,2,45,6,4,4,4,False,1
IM0000767,,,2284,2,45,6,4,4,4,False,1
IM0000768,,,2376,2,45,6,4,4,4,False,1
IM0000769,,,2269,2,42,6,4,4,4,False,1
IM0000770,,,2376,2,45,6,4,4,4,False,1
IM0000771,,,984,2,10,10,3,3,3,False,1
IM0000773,,,2841,2,58,5,3,3,3,False,1
IM0000774,,,2376,2,45,6,4,4,4,False,1
IM0000775,,,2749,12,58,11,3,3,3,False,1
IM0000777,,,2454,2,45,0,3,3,3,False,1
IM0000778,,,2863,2,58,10,2,2,2,False,1
IM0000779,,,2849,2,58,10,3,3,3,False,1
IM0000780,,,2284,2,45,6,3,3,3,False,1
IM0000782,,,2849,2,58,6,3,3,3,False,1
IM0000783,,,2863,2,58,10,4,4,4,False,1
IM0000784,,,993,2,10,6,2,2,2,False,1
IM0000785,,,770,4,9,1,4,4,4,False,1
IM0000786,,,2875,2,58,13,4,4,4,False,1
IM0000787,,,2869,2,58,6,3,3,3,False,1
IM0000788,,,2863,2,58,10,2,2,2,False,1
IM0000789,,,2849,2,58,13,3,3,3,False,1
IM0000790,,,2849,2,58,13,4,4,4,False,1
IM0000791,,,2284,2,45,6,4,4,4,False,1
IM0000792,,,2869,2,58,10,3,3,3,False,1
IM0000794,,,2848,2,58,6,4,4,4,False,1
IM0000795,,,2480,2,45,11,3,3,3,False,1
IM0000796,,,2725,12,58,10,3,3,3,False,1
IM0000797,,,2376,2,45,6,4,4,4,False,1
IM0000798,,,2268,2,42,6,4,4,4,False,1
IM0000799,,,2376,2,45,5,4,4,4,False,1
IM0000800,,,1024,2,10,12,4,4,4,False,1
IM0000801,,,2268,2,42,6,4,4,4,False,1
IM0000802,,,2863,2,58,4,3,3,3,False,1
IM0000803,,,2268,2,42,6,4,4,4,False,1
IM0000804,,,2268,2,42,6,4,4,4,False,1
IM0000805,,,12,2,3,10,3,3,3,False,1
IM0000806,,,2376,2,45,6,4,4,4,False,1
IM0000807,,,2336,2,45,10,3,3,3,False,1
IM0000808,,,2863,2,58,6,2,2,2,False,1
IM0000809,,,2816,2,58,6,4,4,4,False,1
IM0000810,,,2863,2,58,6,3,3,3,False,1
IM0000811,,,2376,2,45,6,4,4,4,False,1
IM0000812,,,2725,12,58,0,3,3,3,False,1
IM0000813,,,2818,2,58,9,4,4,4,False,1
IM0000814,,,2550,2,45,6,2,2,2,False,1
IM0000815,,,2869,2,58,6,3,3,4,False,1
IM0000816,,,13,10,1,6,3,3,3,False,1
IM0000817,,,2584,2,45,6,3,3,3,False,1
IM0000818,,,2725,12,58,10,4,4,4,False,1
IM0000819,,,2730,12,58,12,3,3,3,False,1
IM0000820,,,2725,12,58,6,3,3,3,False,1
IM0000821,,,2376,2,45,6,4,4,4,False,1
IM0000822,,,1014,2,10,10,4,4,4,False,1
IM0000823,,,990,2,10,10,2,2,3,False,1
IM0000824,,,2487,2,45,6,4,4,4,False,1
IM0000825,,,2720,12,58,10,4,4,4,False,1
IM0000826,,,2874,2,58,6,3,3,3,False,1
IM0000827,,,2268,2,42,6,4,4,4,False,1
IM0000828,,,1014,2,10,4,4,4,4,False,1
IM0000829,,,2818,2,58,10,4,4,4,False,1
IM0000830,,,835,4,9,10,4,4,4,False,1
IM0000831,,,2278,2,45,10,2,2,2,False,1
IM0000832,,,2266,2,42,6,4,4,4,False,1
IM0000833,,,1242,4,21,10,4,4,4,False,1
IM0000834,,,1583,4,21,11,4,4,4,False,1
IM0000835,,,1050,2,10,10,3,3,3,False,1
IM0000836,,,2383,2,45,6,2,2,2,False,1
IM0000837,,,2875,2,58,13,2,3,1,False,1
IM0000838,,,2142,4,36,10,4,4,4,False,1
IM0000839,,,1005,2,10,10,3,3,3,False,1
IM0000840,,,2262,11,41,10,4,4,4,False,1
IM0000841,,,718,4,9,1,4,4,4,False,1
IM0000842,,,2376,2,45,6,4,4,4,False,1
IM0000843,,,1050,2,10,10,4,4,4,False,1
IM0000844,,,1005,2,10,6,3,3,3,False,1
IM0000845,,,2711,12,58,10,4,4,4,False,1
IM0000846,,,1239,4,21,1,4,4,4,False,1
IM0000847,,,1231,4,21,1,4,4,4,False,1
IM0000848,,,1005,2,10,6,3,3,3,False,1
IM0000849,,,905,4,9,1,4,4,4,False,1
IM0000850,,,1081,7,20,1,4,4,4,False,1
IM0000851,,,2754,12,58,11,3,3,3,False,1
IM0000852,,,2376,2,45,6,4,4,4,False,1
IM0000853,,,2322,2,45,6,5,5,2,False,1
IM0000854,,,2183,9,37,6,4,4,4,False,1
IM0000855,,,2684,12,45,6,4,4,4,False,1
IM0000856,,,1064,2,14,5,4,4,4,False,1
IM0000857,,,2321,2,45,6,3,3,3,False,1
IM0000858,,,1050,2,10,6,4,4,4,False,1
IM0000859,,,2846,2,58,11,4,4,4,False,1
IM0000860,,,2503,2,45,10,4,4,4,False,1
IM0000861,,,2513,2,45,6,4,4,4,False,1
IM0000862,,,2615,10,49,10,4,4,4,False,1
IM0000863,,,2869,2,58,6,3,3,3,False,1
IM0000864,,,2537,2,45,12,3,3,3,False,1
IM0000865,,,2809,4,55,12,2,2,2,False,1
IM0000866,,,2346,2,45,6,4,4,4,False,1
IM0000867,,,2283,2,45,6,5,5,3,False,1
IM0000868,,,2419,2,45,5,4,4,4,False,1
IM0000869,,,2725,12,58,6,3,3,3,False,1
IM0000870,,,2584,2,45,10,3,3,3,False,1
IM0000871,,,2849,2,58,6,3,3,3,False,1
IM0000872,,,2869,2,58,11,4,4,4,False,1
IM0000873,,,2874,2,58,4,3,3,3,False,1
IM0000874,,,2842,2,58,6,4,4,4,False,1
IM0000875,,,2740,12,58,2,4,4,4,False,1
IM0000876,,,2447,2,45,13,3,3,3,False,1
IM0000877,,,2415,2,45,6,3,3,3,False,1
IM0000878,,,2725,12,58,10,3,3,3,False,1
IM0000879,,,1559,4,21,10,4,4,4,False,1
IM0000880,,,2454,2,45,12,3,3,3,False,1
IM0000881,,,2741,12,58,6,3,3,3,False,1
IM0000882,,,2821,2,58,6,4,4,4,False,1
IM0000883,,,1503,4,21,10,4,4,4,False,1
IM0000884,,,2863,2,58,6,3,3,3,False,1
IM0000885,,,1187,4,21,1,4,4,4,False,1
IM0000886,,,2834,2,58,10,3,3,3,False,1
IM0000887,,,2376,2,45,6,4,4,4,False,1
IM0000888,,,2454,2,45,10,4,4,4,False,1
IM0000889,,,2268,2,42,6,4,4,4,False,1
IM0000890,,,2487,2,45,6,3,3,3,False,1
IM0000891,,,2667,12,45,6,4,4,4,False,1
IM0000892,,,2267,2,42,6,4,4,4,False,1
IM0000893,,,2434,2,45,6,4,4,4,False,1
IM0000894,,,1040,2,10,6,3,3,3,False,1
IM0000895,,,2869,2,58,5,3,3,3,False,1
IM0000896,,,17,2,4,10,3,3,3,False,1
IM0000897,,,2312,2,45,12,3,3,3,False,1
IM0000898,,,2874,2,58,6,4,4,4,False,1
IM0000899,,,2454,2,45,10,4,4,4,False,1
IM0000900,,,2500,2,45,4,4,4,4,False,1
IM0000901,,,2455,2,45,4,3,3,3,False,1
IM0000902,,,2268,2,42,6,4,4,4,False,1
IM0000903,,,2839,2,58,10,4,4,4,False,1
IM0000904,,,1415,4,21,6,4,4,4,False,1
IM0000905,,,2553,2,45,0,4,4,4,False,1
IM0000906,,,2450,2,45,13,3,3,3,False,1
IM0000907,,,957,4,9,6,2,2,3,False,1
IM0000908,,,2834,2,58,4,3,3,3,False,1
IM0000909,,,2447,2,45,10,3,3,3,False,1
IM0000910,,,996,2,10,1,4,4,4,False,1
IM0000911,,,811,4,9,1,4,4,4,False,1
IM0000912,,,2580,2,45,12,3,3,3,False,1
IM0000913,,,12,2,3,10,3,3,3,False,1
IM0000914,,,1056,7,13,4,3,3,3,False,1
IM0000915,,,996,2,10,4,4,4,4,False,1
IM0000916,,,2723,12,58,10,3,3,3,False,1
IM0000917,,,1028,2,10,10,3,3,3,False,1
IM0000918,,,2869,2,58,5,3,3,4,False,1
IM0000919,,,1601,4,21,1,4,4,4,False,1
IM0000920,,,2863,2,58,4,3,3,3,False,1
IM0000921,,,716,4,9,6,4,4,4,False,1
IM0000922,,,2869,2,58,6,3,3,3,False,1
IM0000923,,,270,4,2,11,3,3,3,False,1
IM0000924,,,996,2,10,11,4,4,4,False,1
IM0000925,,,996,2,10,1,4,4,4,False,1
IM0000926,,,2863,2,58,4,3,3,3,False,1
IM0000927,,,2454,2,45,4,3,3,3,False,1
IM0000928,,,2487,2,45,11,4,4,4,False,1
IM0000929,,,954,4,9,5,4,4,4,False,1
IM0000930,,,2443,2,45,6,2,3,2,False,1
IM0000931,,,2376,2,45,6,4,4,4,False,1
IM0000932,,,990,2,10,10,4,4,4,False,1
IM0000933,,,2818,2,58,10,4,4,4,False,1
IM0000934,,,2816,2,58,10,4,4,4,False,1
IM0000935,,,1703,4,21,1,4,4,4,False,1
IM0000936,,,2552,2,45,4,3,3,3,False,1
IM0000937,,,2436,2,45,6,3,3,3,False,1
IM0000938,,,2869,2,58,10,3,3,3,False,1
IM0000939,,,2733,12,58,6,4,4,4,False,1
IM0000940,,,2573,2,45,1,5,5,2,False,1
IM0000941,,,2874,2,58,11,4,4,4,False,1
IM0000942,,,2747,12,58,11,3,3,3,False,1
IM0000943,,,2818,2,58,6,4,4,4,False,1
IM0000944,,,2881,4,59,12,1,1,1,False,1
IM0000945,,,2584,2,45,4,3,3,3,False,1
IM0000946,,,1050,2,10,6,3,3,3,False,1
IM0000947,,,1050,2,10,6,3,3,3,False,1
IM0000948,,,2268,2,42,6,4,4,4,False,1
IM0000949,,,996,2,10,4,4,4,4,False,1
IM0000950,,,2834,2,58,12,3,3,3,False,1
IM0000951,,,1363,4,21,6,4,4,4,False,1
IM0000952,,,983,2,10,10,3,3,3,False,1
IM0000953,,,1024,2,10,6,3,3,3,False,1
IM0000954,,,1874,4,21,10,4,4,4,False,1
IM0000955,,,2584,2,45,10,3,3,3,False,1
IM0000956,,,2573,2,45,1,5,5,2,False,1
IM0000957,,,2487,2,45,6,3,3,3,False,1
IM0000958,,,1108,4,21,10,3,3,3,False,1
IM0000959,,,2841,2,58,11,3,3,3,False,1
IM0000960,,,1026,2,10,10,3,3,3,False,1
IM0000961,,,2546,2,45,10,2,2,2,False,1
IM0000962,,,128,4,2,1,2,2,2,False,1
IM0000964,,,2749,12,58,4,3,3,3,False,1
IM0000965,,,2725,12,58,4,3,3,3,False,1
IM0000966,,,17,2,4,4,5,5,2,False,1
IM0000967,,,2454,2,45,6,4,4,4,False,1
IM0000968,,,1014,2,10,4,4,4,4,False,1
IM0000969,,,2818,2,58,10,4,4,4,False,1
IM0000970,,,2584,2,45,10,3,3,3,False,1
IM0000971,,,2869,2,58,4,2,2,2,False,1
IM0000972,,,2268,2,42,6,4,4,4,False,1
IM0000973,,,2567,2,45,6,2,2,2,False,1
IM0000974,,,664,4,35,10,3,3,3,False,1
IM0000975,,,2487,2,45,6,3,3,3,False,1
IM0000976,,,2291,2,45,10,4,4,4,False,1
IM0000977,,,2067,6,27,1,3,3,3,False,1
IM0000978,,,2269,2,42,6,4,4,4,False,1
IM0000979,,,2376,2,45,6,4,4,4,False,1
IM0000980,,,2818,2,58,10,4,4,4,False,1
IM0000981,,,2376,2,45,6,4,4,4,False,1
IM0000982,,,2376,2,45,6,4,4,4,False,1
IM0000983,,,2816,2,58,10,4,4,4,False,1
IM0000984,,,2857,2,58,10,5,5,2,False,1
